12,4095,3288,4095,4095,
979,4095,3288,4095,4095,
979,4095,4095,4095,2083,
979,4095,4095,4095,2083,
979,4095,4095,4095,2083,
979,4095,4095,4095,2083,
832,4095,4095,4095,2083,
707,4095,2714,4095,3382,
322,4095,2714,4095,3382,
322,4095,2714,4095,3382,
322,4095,2714,4095,3382,
322,4095,2714,4095,3382,
322,4095,4095,4048,2874,
185,4095,4095,4048,2443,
185,4095,4095,4048,2076,
185,4095,4095,4048,1765,
185,4095,4095,4048,1500,
185,4095,4095,4095,4095,
179,4095,4095,4095,4095,
179,4095,4095,4095,4095,
179,4095,4095,4095,4095,
179,4095,4095,4095,4095,
179,4095,4095,3480,3480,
152,4095,4095,2958,2958,
129,4095,4095,2514,2514,
177,3480,4095,2137,2137,
177,4095,4095,4095,4095,
177,4095,4095,4095,4095,
177,4095,4095,4095,4095,
177,4095,4095,4095,4095,
150,4095,4095,4095,4095,
127,4095,4095,3480,3480,
155,4095,4095,4095,4095,
155,4095,4095,4095,4095,
155,4095,4095,4095,4095,
155,4095,4095,4095,4095,
155,3480,4095,4095,4095,
131,2958,3480,3480,3480,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
111,2514,2958,2958,2958,
179,2137,2514,2514,2514,
179,1816,2137,4071,3137,
179,1544,2659,4071,3137,
179,1312,2659,4071,3137,
179,1115,2659,4071,3137,
125,4095,2659,4071,3137,
125,4095,2659,4095,2605,
125,4095,4095,4095,2605,
125,4095,4095,4095,2605,
125,4095,4095,4095,2605,
208,4095,4095,4095,2605,
208,4095,4095,3480,2214,
208,4095,3480,4095,3078,
208,4095,2958,4095,3078,
208,4095,2514,4095,3078,
1093,4095,4095,4095,3078,
1093,4095,4095,4095,3078,
1093,4095,4095,4095,4095,
1093,4095,4095,4095,4095,
1093,4095,4095,4095,4095,
929,4095,4095,4095,4095,
232,4095,4095,4095,4095,
232,4095,4095,4095,4095,
232,4095,4095,4095,4095,
232,4095,4095,4095,4095,
232,4095,4095,4095,4095,
541,4095,4095,4095,4095,
541,4095,4095,3480,3480,
541,4095,4095,2958,2958,
541,4095,4095,2514,2514,
541,3480,3556,4095,2137,
794,4095,3556,4095,4095,
794,4095,3556,4095,4095,
794,4095,3556,4095,4095,
794,4095,3556,4095,4095,
794,4095,4095,3480,4095,
674,4095,4095,2958,3480,
142,4095,4095,4095,4095,
142,4095,4095,4095,4095,
142,4095,4095,4095,4095,
142,4095,4095,4095,4095,
142,3480,4095,4095,4095,
120,2958,4095,3480,3480,
102,2514,4095,2958,2958,
87,2137,4095,2514,2514,
74,1816,3480,2137,2137,
63,1544,2958,1816,1816,
53,1312,2514,1544,1544,
45,1115,2137,1312,1312,
38,948,1816,1115,1115,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
